-2.2,0.546,4.78,4.13,3.07,0.325,6.6268
-2.3,0.53,4.764,3.68,3.16,0.15,4.3221
-1.82,0.5522,4.81,4.1617,3.214,0.2,0.7835
0.0,0.565,4.77,3.99,3.15,0.325,18.6508
-2.2,0.546,4.78,4.13,3.07,0.275,0.2986
-5.0,0.565,4.77,3.99,3.15,0.125,-2.4331
-2.46,0.5653,4.7718,3.99,3.15,0.2932,4.94
-2.2,0.546,4.78,4.13,3.07,0.3,5.2804
-5.0,0.5825,4.7767,4.24,3.15,0.325,14.7395
0.0,0.565,5.1,3.94,3.15,0.3,14.0657
0.0,0.565,5.1,3.94,3.15,0.3,14.0657
-2.35,0.565,4.78,4.9433,2.76,0.25,0.8684
-2.3,0.568,4.78,3.99,3.17,0.175,-0.1891
-2.3,0.6,5.1,4.17,3.51,0.3,7.3862
-2.4,0.585,4.78,3.84,3.32,0.2,-1.5225
-2.3,0.568,4.78,3.99,3.17,0.225,2.7129
-2.3,0.549,4.78,3.9367,3.64,0.25,3.8241
0.0,0.565,4.77,3.9236,3.15,0.2523,7.8911
-2.3,0.5677,5.14,4.95,3.1327,0.225,3.3881
-2.3,0.6,4.34,4.23,2.73,0.3,5.8373
-5.0,0.565,4.97,3.9567,3.15,0.375,12.6879
-2.3,0.569,4.78,3.585,3.64,0.45,43.1043
0.0,0.565,4.77,3.99,3.15,0.45,40.4308
-5.0,0.565,4.77,3.99,3.15,0.2812,3.0421
-2.3,0.565,4.8527,4.0955,3.2145,0.3227,11.5659
-1.6667,0.6,4.78,4.24,3.15,0.15,0.4356
-2.1125,0.5501,4.34,3.2267,3.15,0.25,19.6736
-2.4,0.585,4.78,3.84,3.32,0.3,8.319
-2.3,0.5762,5.1,3.95,3.5233,0.2857,2.9146
-2.3,0.549,4.78,3.9367,3.64,0.25,3.8241
0.0,0.565,5.1,3.94,3.51,0.2,-1.0283
-2.3,0.562,5.1333,4.95,3.23,0.2722,3.7177
0.0,0.53,4.78,3.75,3.15,0.175,9.4365
-2.3,0.549,4.78,3.9367,3.64,0.25,3.8241
