-2.3,0.5924,5.102,4.17,3.51,0.175,0.6533135570192758
-2.46,0.544,4.34,3.804,3.15,0.25,2.6531053463620218
-1.92,0.53,4.694,3.75,3.15,0.25,1.5585527033338078
-2.84,0.5656,4.78,3.99,3.086,0.275,3.0194787497672593
-2.3,0.53,5.11,3.69,3.51,0.195,0.7820913759641961
-2.92,0.568,4.78,3.99,3.17,0.28,2.7456618252087015
-0.44,0.554,4.84,3.88,2.998,0.2,1.9037620771154646
-2.28,0.563,4.78,3.99,3.158,0.275,2.6881518068093815
-2.3,0.5516,5.1,3.856,3.396,0.245,1.7512424493402374
-2.3,0.53,5.11,3.69,3.51,0.305,3.849842296816715
-1.4,0.546,4.78,4.13,3.07,0.345,7.671765296751694
-2.3,0.53,4.6,3.68,3.16,0.335,5.186957143469256
-0.46,0.5724,4.778,4.01,3.17,0.2,1.6753092522298694
0.0,0.565,4.77,3.99,3.15,0.325,6.665482055912777
-2.2,0.546,4.78,4.13,3.216,0.275,2.8229921016216437
-5.0,0.565,4.77,3.99,3.15,0.125,-0.004188223733214258
-2.3,0.5664,4.85,3.99,3.152,0.26,1.8758235967981953
-2.38,0.546,4.78,4.13,3.07,0.3,3.4314547266262654
-5.0,0.5924,4.774,4.24,3.15,0.325,6.1247473070518526
0.0,0.565,5.1,3.94,3.472,0.3,4.261066199025882
0.0,0.565,5.1,3.94,3.51,0.3,4.468409612020067
-2.38,0.565,4.78,4.02,2.76,0.25,1.477984791333089
-2.3,0.568,4.78,3.99,3.17,0.175,0.3100090127575559
-2.3,0.6,5.1,4.17,3.51,0.3,4.294017691426361
-1.86,0.585,4.908,3.84,3.32,0.2,1.5687190929249404
-2.3,0.568,4.916,3.99,3.17,0.285,3.141560670445074
-2.3,0.5598,4.78,3.978,3.64,0.25,1.9399736757591786
0.0,0.558,4.77,4.23,3.15,0.265,3.293343060115041
-2.3,0.5924,5.14,4.95,3.306,0.335,6.638578818114432
-0.46,0.5542,4.604,4.282,2.73,0.3,4.911227965310326
-5.0,0.565,4.778,4.024,3.15,0.375,13.399888224846915
-2.9,0.569,4.78,3.972,3.64,0.45,43.54996260176131
0.0,0.5668,4.77,3.99,3.15,0.45,54.39192330616927
-5.0,0.5676,4.77,3.99,3.15,0.25,1.9018249575276496
-2.3,0.565,4.908,3.964,3.314,0.285,2.9685114296058845
-3.36,0.6,4.78,4.24,3.056,0.15,0.8999596866008215
-2.94,0.575,4.34,4.012,3.15,0.25,2.259277437299554
-2.4,0.5708,5.126,3.84,3.32,0.3,3.908733768024149
-2.3,0.5664,5.1,3.95,3.472,0.285,2.6801600528685032
-2.3,0.5586,4.78,3.922,3.64,0.25,1.779441435513256
0.0,0.565,5.1,3.94,3.51,0.2,0.9433678240438006
-2.3,0.562,4.91,4.95,3.148,0.315,4.584059919039335
0.0,0.53,4.78,3.75,3.15,0.175,0.6766348449063226
-2.3,0.5658,4.78,3.966,3.64,0.25,1.7427786688735658
